Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
natoque-ligula-amet,Natoque ligula amet,"[shortdesc]Natoque ligula amet ac vitae ad nunc suscipit a consectetur lacinia adipiscing nunc bibendum a semper. Suspendisse tortor integer ante condimentum per mus ac amet. Ultrices quam a eu torquent parturient congue malesuada leo phasellus metus fermentum proin condimentum vehicula adipiscing nostra venenatis vestibulum fames.[/shortdesc] [additional]
<table class=""shop_attributes"">
<tbody>
<tr>
<th>Brand</th>
<td>
<p>PackIt</p>
</td>
</tr>
<tr>
<th>Height</th>
<td>
<p>78 cm</p>
</td>
</tr>
<tr>
<th>Width</th>
<td>
<p>59 cm</p>
</td>
</tr>
<tr>
<th>Depth</th>
<td>
<p>52 cm</p>
</td>
</tr>
<tr>
<th>Material</th>
<td>
<p>Birch</p>
</td>
</tr>
</tbody>
</table>
[/additional]
<div class=""wpb_column vc_column_container vc_col-sm-4"">
<div class=""vc_column-inner vc_custom_1492614290511"">
<div class=""wpb_wrapper"">
<div id=""woodmart-title-id-5a72c044232f8"" class=""title-wrapper  woodmart-title-color-default woodmart-title-style-default woodmart-title-size-default woodmart-title-width-100 text-left "">
<div class=""liner-continer"">
<h4 class=""woodmart-title-container title  woodmart-font-weight-"">VESTIBULUM TEMPUS METUS</h4>
</div>
</div>
<div class=""wpb_text_column wpb_content_element  vc_custom_1493038754637"">
<div class=""wpb_wrapper"">
<ul class=""unordered-list"">
<li>Lorem ipsum dolor sit amet, conse.</li>
<li>Aliquam tincidunt mauris eu risus.</li>
<li>Vestibulum<span> </span><strong><a href=""https://woodmart.xtemos.com/shop/furniture/natoque-ligula/#"">auctor dapibus</a></strong><span> </span>neque.</li>
<li>Nunc dignissim risus id metus.</li>
<li>Cras ornare tristique elit.</li>
<li>Vivamus vestibulum nulla nec ante.</li>
<li>Praesent placerat risus quis eros.</li>
<li>Fusce pellentesque suscipit nibh.</li>
</ul>
</div>
</div>
<div class=""wpb_text_column wpb_content_element  vc_custom_1493038891651"">
<div class=""wpb_wrapper"">
<p>Commodo parturient tincidunt condim entum vestibulum<span> </span><a href=""https://woodmart.xtemos.com/shop/furniture/natoque-ligula/#""><strong>dolor laoreet</strong></a><span> </span>eros suspen disse magna torquent ac condi mentum arcu<span> </span><a href=""https://woodmart.xtemos.com/shop/furniture/natoque-ligula/#""><strong>parturient</strong></a><span> </span>nec disse magna torquent ac condi mentum arcu parturient nec.</p>
</div>
</div>
</div>
</div>
</div>
<div class=""wpb_column vc_column_container vc_col-sm-4"">
<div class=""vc_column-inner "">
<div class=""wpb_wrapper"">
<div class=""wpb_single_image wpb_content_element vc_align_left  vc_custom_1493038535260"">
<figure class=""wpb_wrapper vc_figure"">
<div class=""vc_single_image-wrapper   vc_box_border_grey""><img width=""1050"" height=""1200"" src=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4.jpg"" class=""vc_single_image-img attachment-full"" alt="""" srcset=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4.jpg 1050w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-131x150.jpg 131w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-263x300.jpg 263w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-768x878.jpg 768w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-700x800.jpg 700w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-88x100.jpg 88w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-200x230.jpg 200w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-430x490.jpg 430w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_4-858x980.jpg 858w"" sizes=""(max-width: 1050px) 100vw, 1050px""></div>
</figure>
</div>
</div>
</div>
</div>
<div class=""wpb_column vc_column_container vc_col-sm-4"">
<div class=""vc_column-inner "">
<div class=""wpb_wrapper"">
<div class=""wpb_single_image wpb_content_element vc_align_left  vc_custom_1493038542843"">
<figure class=""wpb_wrapper vc_figure"">
<div class=""vc_single_image-wrapper   vc_box_border_grey""><img width=""1050"" height=""1200"" src=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5.jpg"" class=""vc_single_image-img attachment-full"" alt="""" srcset=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5.jpg 1050w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-131x150.jpg 131w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-263x300.jpg 263w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-768x878.jpg 768w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-700x800.jpg 700w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-88x100.jpg 88w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-200x230.jpg 200w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-430x490.jpg 430w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/furniture3_5-858x980.jpg 858w"" sizes=""(max-width: 1050px) 100vw, 1050px""></div>
</figure>
</div>
</div>
</div>
</div>
<p><span> </span></p>",Woodmart-Default,"","Furniture, Shop, Women",true,Title,Default Title,,,,,"",0,shopify,123,deny,manual,399.00,599.00,true,true,"",https://cdn.shopify.com/s/files/1/2576/3756/products/furniture3.jpg?v=1511862591,1,,false,,,,,,,,,,,,,,,,,kg,
natoque-ligula-amet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/furniture3_2.jpg?v=1511862592,2,,,,,,,,,,,,,,,,,,,,
natoque-ligula-amet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/furniture3_3.jpg?v=1511862593,3,,,,,,,,,,,,,,,,,,,,
natoque-ligula-amet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/furniture3_4.jpg?v=1511862593,4,,,,,,,,,,,,,,,,,,,,
natoque-ligula-amet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/furniture3_5.jpg?v=1511862594,5,,,,,,,,,,,,,,,,,,,,
nerd-wooden-chair,Nerd wooden chair,"[shortdesc]<meta charset=""utf-8"">
<p><span>Placerat tempor dolor eu leo ullamcorper et magnis habitant ultrices consectetur arcu nulla mattis fermentum adipiscing a et bibendum sed platea malesuada eget vestibulum.</span></p>
[/shortdesc] [additional]
<table class=""shop_attributes"">
<tbody>
<tr>
<th>Brand</th>
<td>
<p>Hay</p>
</td>
</tr>
<tr>
<th>Color</th>
<td>
<p>Black, Blue, Gray, Yellow</p>
</td>
</tr>
</tbody>
</table>
[/additional]<meta charset=""utf-8"">
<div class=""wpb_column vc_column_container vc_col-sm-4"">
<div class=""vc_column-inner vc_custom_1492614290511"">
<div class=""wpb_wrapper"">
<div id=""woodmart-title-id-5a71a1cccd202"" class=""title-wrapper  woodmart-title-color-default woodmart-title-style-default woodmart-title-size-default woodmart-title-width-100 text-left "">
<div class=""liner-continer"">
<h4 class=""woodmart-title-container title  woodmart-font-weight-"">VESTIBULUM TEMPUS METUS</h4>
</div>
</div>
<div class=""wpb_text_column wpb_content_element  vc_custom_1493038754637"">
<div class=""wpb_wrapper"">
<ul class=""unordered-list"">
<li>Lorem ipsum dolor sit amet, conse.</li>
<li>Aliquam tincidunt mauris eu risus.</li>
<li>Vestibulum<span> </span><strong><a href=""https://woodmart.xtemos.com/shop/furniture/fiber-base-chair-copy/#"">auctor dapibus</a></strong><span> </span>neque.</li>
<li>Nunc dignissim risus id metus.</li>
<li>Cras ornare tristique elit.</li>
<li>Vivamus vestibulum nulla nec ante.</li>
<li>Praesent placerat risus quis eros.</li>
<li>Fusce pellentesque suscipit nibh.</li>
</ul>
</div>
</div>
<div class=""wpb_text_column wpb_content_element  vc_custom_1493038891651"">
<div class=""wpb_wrapper"">
<p>Commodo parturient tincidunt condim entum vestibulum<span> </span><a href=""https://woodmart.xtemos.com/shop/furniture/fiber-base-chair-copy/#""><strong>dolor laoreet</strong></a><span> </span>eros suspen disse magna torquent ac condi mentum arcu<span> </span><a href=""https://woodmart.xtemos.com/shop/furniture/fiber-base-chair-copy/#""><strong>parturient</strong></a><span> </span>nec disse magna torquent ac condi mentum arcu parturient nec.</p>
</div>
</div>
</div>
</div>
</div>
<div class=""wpb_column vc_column_container vc_col-sm-4"">
<div class=""vc_column-inner "">
<div class=""wpb_wrapper"">
<div class=""wpb_single_image wpb_content_element vc_align_left  vc_custom_1508998251432"">
<figure class=""wpb_wrapper vc_figure"">
<div class=""vc_single_image-wrapper   vc_box_border_grey""><img width=""700"" height=""800"" src=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-6.jpg"" class=""vc_single_image-img attachment-full"" alt="""" srcset=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-6.jpg 700w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-6-131x150.jpg 131w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-6-263x300.jpg 263w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-6-88x100.jpg 88w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-6-200x230.jpg 200w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-6-430x490.jpg 430w"" sizes=""(max-width: 700px) 100vw, 700px""></div>
</figure>
</div>
</div>
</div>
</div>
<div class=""wpb_column vc_column_container vc_col-sm-4"">
<div class=""vc_column-inner "">
<div class=""wpb_wrapper"">
<div class=""wpb_single_image wpb_content_element vc_align_left  vc_custom_1508998260551"">
<figure class=""wpb_wrapper vc_figure"">
<div class=""vc_single_image-wrapper   vc_box_border_grey""><img width=""700"" height=""800"" src=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-2.jpg"" class=""vc_single_image-img attachment-full"" alt="""" srcset=""https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-2.jpg 700w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-2-131x150.jpg 131w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-2-263x300.jpg 263w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-2-88x100.jpg 88w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-2-200x230.jpg 200w, https://wood.r.worldssl.net/wp-content/uploads/2016/09/product-furniture-1-2-430x490.jpg 430w"" sizes=""(max-width: 700px) 100vw, 700px""></div>
</figure>
</div>
</div>
</div>
</div>",Woodmart-Default,"","Black, Blue, Brown, Furniture, Green, Shop, Women",true,Color,Black,,,,,"",0,shopify,352,deny,manual,599.00,799.00,true,true,"",https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1.jpg?v=1513154895,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1-2.jpg?v=1513154898,kg,
nerd-wooden-chair,,,,,,,,Blue,,,,,"",0,shopify,456,deny,manual,599.00,799.00,true,true,"",https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1-5.jpg?v=1513154897,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1-3.jpg?v=1513154899,kg,
nerd-wooden-chair,,,,,,,,Gray,,,,,"",0,shopify,473,deny,manual,599.00,799.00,true,true,"",https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1-6.jpg?v=1513154898,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1.jpg?v=1513154895,kg,
nerd-wooden-chair,,,,,,,,Yellow,,,,,"",0,shopify,374,deny,manual,599.00,799.00,true,true,"",https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1-2.jpg?v=1513154898,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1-6.jpg?v=1513154898,kg,
nerd-wooden-chair,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2576/3756/products/product-furniture-1-3.jpg?v=1513154899,5,,,,,,,,,,,,,,,,,,,,
